group	dataset	id	replica 38
DEUTERON	NMC_NC_NOTFIXED_EM-F2	46	0.9820991606026546
DEUTERON	NMC_NC_NOTFIXED_EM-F2	58	0.9859314953761924
DEUTERON	NMC_NC_NOTFIXED_EM-F2	60	0.988776458417142
DEUTERON	NMC_NC_NOTFIXED_EM-F2	72	0.9728774790365942
DEUTERON	NMC_NC_NOTFIXED_EM-F2	73	0.9729112907601161
DEUTERON	NMC_NC_NOTFIXED_EM-F2	74	1.003154928977818
DEUTERON	NMC_NC_NOTFIXED_EM-F2	86	0.9643803089663027
DEUTERON	NMC_NC_NOTFIXED_EM-F2	87	0.9869085830277877
DEUTERON	NMC_NC_NOTFIXED_EM-F2	88	0.9961802886902966
DEUTERON	NMC_NC_NOTFIXED_EM-F2	89	0.9676271104158722
DEUTERON	NMC_NC_NOTFIXED_EM-F2	90	0.9750495778733068
DEUTERON	NMC_NC_NOTFIXED_EM-F2	101	0.9572220787979977
DEUTERON	NMC_NC_NOTFIXED_EM-F2	102	0.9670847256322816
DEUTERON	NMC_NC_NOTFIXED_EM-F2	103	0.9843728870138561
DEUTERON	NMC_NC_NOTFIXED_EM-F2	104	0.9663278827958851
DEUTERON	NMC_NC_NOTFIXED_EM-F2	105	0.9693205175418842
DEUTERON	NMC_NC_NOTFIXED_EM-F2	107	1.0082585500364878
DEUTERON	NMC_NC_NOTFIXED_EM-F2	116	0.9343751418129427
DEUTERON	NMC_NC_NOTFIXED_EM-F2	117	0.9372971361714098
DEUTERON	NMC_NC_NOTFIXED_EM-F2	118	0.9585989743050576
DEUTERON	NMC_NC_NOTFIXED_EM-F2	120	0.9597665039378368
DEUTERON	NMC_NC_NOTFIXED_EM-F2	121	0.9377399405396101
DEUTERON	NMC_NC_NOTFIXED_EM-F2	122	0.9627360901081153
DEUTERON	NMC_NC_NOTFIXED_EM-F2	123	0.9724115743866576
DEUTERON	NMC_NC_NOTFIXED_EM-F2	131	0.9266605980309048
DEUTERON	NMC_NC_NOTFIXED_EM-F2	132	0.9323582345774135
DEUTERON	NMC_NC_NOTFIXED_EM-F2	133	0.9145271810395403
DEUTERON	NMC_NC_NOTFIXED_EM-F2	134	0.9209803316973602
DEUTERON	NMC_NC_NOTFIXED_EM-F2	135	0.9304047844636888
DEUTERON	NMC_NC_NOTFIXED_EM-F2	136	0.9423452692635576
DEUTERON	NMC_NC_NOTFIXED_EM-F2	137	0.9657228638279303
DEUTERON	NMC_NC_NOTFIXED_EM-F2	138	0.9596855052875575
DEUTERON	NMC_NC_NOTFIXED_EM-F2	139	0.9023826190875139
DEUTERON	NMC_NC_NOTFIXED_EM-F2	147	0.9188059280204884
DEUTERON	NMC_NC_NOTFIXED_EM-F2	148	0.9295028764158483
DEUTERON	NMC_NC_NOTFIXED_EM-F2	151	0.9366389641876697
DEUTERON	NMC_NC_NOTFIXED_EM-F2	152	0.9092830518138643
DEUTERON	NMC_NC_NOTFIXED_EM-F2	154	0.9021794389391538
DEUTERON	NMC_NC_NOTFIXED_EM-F2	155	0.9592245998725121
DEUTERON	NMC_NC_NOTFIXED_EM-F2	161	0.9023490440682744
DEUTERON	NMC_NC_NOTFIXED_EM-F2	162	0.8930497117556417
DEUTERON	NMC_NC_NOTFIXED_EM-F2	164	0.8929714704956088
DEUTERON	NMC_NC_NOTFIXED_EM-F2	165	0.8805298136756784
DEUTERON	NMC_NC_NOTFIXED_EM-F2	166	0.9157793290230388
DEUTERON	NMC_NC_NOTFIXED_EM-F2	168	0.9090278051058434
DEUTERON	NMC_NC_NOTFIXED_EM-F2	169	0.9020915074592105
DEUTERON	NMC_NC_NOTFIXED_EM-F2	170	0.8403420114898901
