group	dataset	id	replica 99
DEUTERON	NMC_NC_NOTFIXED_EM-F2	45	0.9837176092196286
DEUTERON	NMC_NC_NOTFIXED_EM-F2	46	0.9588677507844399
DEUTERON	NMC_NC_NOTFIXED_EM-F2	58	0.9869281175132373
DEUTERON	NMC_NC_NOTFIXED_EM-F2	59	0.9635170750824738
DEUTERON	NMC_NC_NOTFIXED_EM-F2	60	1.0091137227331144
DEUTERON	NMC_NC_NOTFIXED_EM-F2	72	0.9737708379679882
DEUTERON	NMC_NC_NOTFIXED_EM-F2	73	0.9470658505841025
DEUTERON	NMC_NC_NOTFIXED_EM-F2	74	0.9808300182343415
DEUTERON	NMC_NC_NOTFIXED_EM-F2	75	0.959709426654631
DEUTERON	NMC_NC_NOTFIXED_EM-F2	86	0.9512195264002314
DEUTERON	NMC_NC_NOTFIXED_EM-F2	87	0.9808877703246498
DEUTERON	NMC_NC_NOTFIXED_EM-F2	88	0.9761996838649772
DEUTERON	NMC_NC_NOTFIXED_EM-F2	89	0.9537985694893834
DEUTERON	NMC_NC_NOTFIXED_EM-F2	90	0.9497904097032238
DEUTERON	NMC_NC_NOTFIXED_EM-F2	91	0.959378962453046
DEUTERON	NMC_NC_NOTFIXED_EM-F2	101	0.9512490434293571
DEUTERON	NMC_NC_NOTFIXED_EM-F2	102	0.9449763929393143
DEUTERON	NMC_NC_NOTFIXED_EM-F2	103	0.9635423885669778
DEUTERON	NMC_NC_NOTFIXED_EM-F2	104	0.9466867332741978
DEUTERON	NMC_NC_NOTFIXED_EM-F2	105	0.944453002453909
DEUTERON	NMC_NC_NOTFIXED_EM-F2	106	0.9639380993014951
DEUTERON	NMC_NC_NOTFIXED_EM-F2	107	0.9415913945147429
DEUTERON	NMC_NC_NOTFIXED_EM-F2	116	0.9168976814873244
DEUTERON	NMC_NC_NOTFIXED_EM-F2	117	0.9294139863352303
DEUTERON	NMC_NC_NOTFIXED_EM-F2	118	0.9137821397061735
DEUTERON	NMC_NC_NOTFIXED_EM-F2	119	0.9251432708923572
DEUTERON	NMC_NC_NOTFIXED_EM-F2	120	0.907429948633303
DEUTERON	NMC_NC_NOTFIXED_EM-F2	121	0.9295448392582885
DEUTERON	NMC_NC_NOTFIXED_EM-F2	122	0.9146437254975056
DEUTERON	NMC_NC_NOTFIXED_EM-F2	123	0.9382967733603377
DEUTERON	NMC_NC_NOTFIXED_EM-F2	131	0.9292789874583124
DEUTERON	NMC_NC_NOTFIXED_EM-F2	132	0.9153544631326592
DEUTERON	NMC_NC_NOTFIXED_EM-F2	133	0.9219128646008328
DEUTERON	NMC_NC_NOTFIXED_EM-F2	134	0.9235675649302417
DEUTERON	NMC_NC_NOTFIXED_EM-F2	135	0.8950877839049702
DEUTERON	NMC_NC_NOTFIXED_EM-F2	136	0.8878644963160385
DEUTERON	NMC_NC_NOTFIXED_EM-F2	137	0.9166597727834543
DEUTERON	NMC_NC_NOTFIXED_EM-F2	138	0.9236016185433737
DEUTERON	NMC_NC_NOTFIXED_EM-F2	139	0.8665211866558518
DEUTERON	NMC_NC_NOTFIXED_EM-F2	146	0.8997967259533133
DEUTERON	NMC_NC_NOTFIXED_EM-F2	147	0.936024784291885
DEUTERON	NMC_NC_NOTFIXED_EM-F2	148	0.9148041954265469
DEUTERON	NMC_NC_NOTFIXED_EM-F2	149	0.9058625997246353
DEUTERON	NMC_NC_NOTFIXED_EM-F2	150	0.9277633252368604
DEUTERON	NMC_NC_NOTFIXED_EM-F2	151	0.8990448975784938
DEUTERON	NMC_NC_NOTFIXED_EM-F2	152	0.8770384493010336
DEUTERON	NMC_NC_NOTFIXED_EM-F2	153	0.9177281451627656
DEUTERON	NMC_NC_NOTFIXED_EM-F2	154	0.892435174680661
DEUTERON	NMC_NC_NOTFIXED_EM-F2	155	0.8834354350042113
DEUTERON	NMC_NC_NOTFIXED_EM-F2	161	0.9137664759188094
DEUTERON	NMC_NC_NOTFIXED_EM-F2	162	0.942747400594027
DEUTERON	NMC_NC_NOTFIXED_EM-F2	163	0.9211191719389046
DEUTERON	NMC_NC_NOTFIXED_EM-F2	164	0.9116187671413304
DEUTERON	NMC_NC_NOTFIXED_EM-F2	165	0.8854857363491111
DEUTERON	NMC_NC_NOTFIXED_EM-F2	166	0.8904553871043857
DEUTERON	NMC_NC_NOTFIXED_EM-F2	167	0.8973137748612325
DEUTERON	NMC_NC_NOTFIXED_EM-F2	168	0.8962443494379541
DEUTERON	NMC_NC_NOTFIXED_EM-F2	169	0.9221750324470215
DEUTERON	NMC_NC_NOTFIXED_EM-F2	170	0.8331538028777797
DEUTERON	NMC_NC_NOTFIXED_EM-F2	175	0.8757715842740601
DEUTERON	NMC_NC_NOTFIXED_EM-F2	176	0.8857793765500904
DEUTERON	NMC_NC_NOTFIXED_EM-F2	177	0.8799765999830262
DEUTERON	NMC_NC_NOTFIXED_EM-F2	178	0.8281279580949346
DEUTERON	NMC_NC_NOTFIXED_EM-F2	179	0.8442423973198869
DEUTERON	NMC_NC_NOTFIXED_EM-F2	180	0.8746209311671507
DEUTERON	NMC_NC_NOTFIXED_EM-F2	181	0.8420179819560112
DEUTERON	NMC_NC_NOTFIXED_EM-F2	182	0.8566811790096239
DEUTERON	NMC_NC_NOTFIXED_EM-F2	183	0.8820899708876682
DEUTERON	NMC_NC_NOTFIXED_EM-F2	184	0.8486078652991637
DEUTERON	NMC_NC_NOTFIXED_EM-F2	185	0.8831493311822494
DEUTERON	NMC_NC_NOTFIXED_EM-F2	189	0.8467278467057822
DEUTERON	NMC_NC_NOTFIXED_EM-F2	190	0.8598202512053423
DEUTERON	NMC_NC_NOTFIXED_EM-F2	191	0.8620828206523574
DEUTERON	NMC_NC_NOTFIXED_EM-F2	192	0.83776202150013
DEUTERON	NMC_NC_NOTFIXED_EM-F2	193	0.8680309066420673
DEUTERON	NMC_NC_NOTFIXED_EM-F2	194	0.8372223403068243
DEUTERON	NMC_NC_NOTFIXED_EM-F2	195	0.8766741125529354
DEUTERON	NMC_NC_NOTFIXED_EM-F2	196	0.8735914159479825
DEUTERON	NMC_NC_NOTFIXED_EM-F2	197	0.8452752083163794
DEUTERON	NMC_NC_NOTFIXED_EM-F2	198	0.8420740628775607
DEUTERON	NMC_NC_NOTFIXED_EM-F2	199	0.8228924853360341
DEUTERON	NMC_NC_NOTFIXED_EM-F2	203	0.838727685294806
DEUTERON	NMC_NC_NOTFIXED_EM-F2	204	0.8218773552918939
DEUTERON	NMC_NC_NOTFIXED_EM-F2	205	0.8059319850252954
DEUTERON	NMC_NC_NOTFIXED_EM-F2	206	0.8055357663960581
DEUTERON	NMC_NC_NOTFIXED_EM-F2	207	0.8264217554833472
DEUTERON	NMC_NC_NOTFIXED_EM-F2	208	0.8143913865002745
DEUTERON	NMC_NC_NOTFIXED_EM-F2	209	0.8278455649751527
DEUTERON	NMC_NC_NOTFIXED_EM-F2	210	0.8326027620643068
DEUTERON	NMC_NC_NOTFIXED_EM-F2	211	0.8370199832973833
DEUTERON	NMC_NC_NOTFIXED_EM-F2	212	0.8246197236961111
DEUTERON	NMC_NC_NOTFIXED_EM-F2	213	0.7990910689059599
DEUTERON	NMC_NC_NOTFIXED_EM-F2	217	0.7865528619595178
DEUTERON	NMC_NC_NOTFIXED_EM-F2	218	0.8233593295743065
DEUTERON	NMC_NC_NOTFIXED_EM-F2	219	0.792578162391018
DEUTERON	NMC_NC_NOTFIXED_EM-F2	220	0.7616384186835539
DEUTERON	NMC_NC_NOTFIXED_EM-F2	221	0.7697684552905812
DEUTERON	NMC_NC_NOTFIXED_EM-F2	222	0.781130162497618
DEUTERON	NMC_NC_NOTFIXED_EM-F2	223	0.8073256602414739
DEUTERON	NMC_NC_NOTFIXED_EM-F2	224	0.748453662288054
DEUTERON	NMC_NC_NOTFIXED_EM-F2	225	0.783914763166607
DEUTERON	NMC_NC_NOTFIXED_EM-F2	226	0.7521750193283744
DEUTERON	NMC_NC_NOTFIXED_EM-F2	231	0.7649634087680477
DEUTERON	NMC_NC_NOTFIXED_EM-F2	232	0.7782993701720258
DEUTERON	NMC_NC_NOTFIXED_EM-F2	233	0.7542441821022082
DEUTERON	NMC_NC_NOTFIXED_EM-F2	234	0.7771139153432008
DEUTERON	NMC_NC_NOTFIXED_EM-F2	235	0.7534562707376201
DEUTERON	NMC_NC_NOTFIXED_EM-F2	236	0.7699319850179582
DEUTERON	NMC_NC_NOTFIXED_EM-F2	237	0.7636407997793386
DEUTERON	NMC_NC_NOTFIXED_EM-F2	238	0.7243631628239756
DEUTERON	NMC_NC_NOTFIXED_EM-F2	244	0.7059789455729294
DEUTERON	NMC_NC_NOTFIXED_EM-F2	245	0.703626087094437
DEUTERON	NMC_NC_NOTFIXED_EM-F2	246	0.7006830985137849
DEUTERON	NMC_NC_NOTFIXED_EM-F2	247	0.7709405274286402
DEUTERON	NMC_NC_NOTFIXED_EM-F2	248	0.714475628284747
DEUTERON	NMC_NC_NOTFIXED_EM-F2	249	0.7593496891359495
DEUTERON	NMC_NC_NOTFIXED_EM-F2	255	0.6683731605713567
DEUTERON	NMC_NC_NOTFIXED_EM-F2	256	0.7640927089373085
DEUTERON	NMC_NC_NOTFIXED_EM-F2	257	0.7267099657295121
DEUTERON	NMC_NC_NOTFIXED_EM-F2	258	0.8120334547907295
DEUTERON	NMC_NC_NOTFIXED_EM-F2	259	0.8420544640173416
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	41	0.34494627394987715
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	42	0.36905171168391104
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	57	0.34337676792213107
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	58	0.352896812631167
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	59	0.32639552009628037
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	60	0.34701659659716266
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	61	0.3417364442891013
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	75	0.3370005754242481
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	76	0.3297973586358387
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	77	0.31965032226635964
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	78	0.3208107558684589
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	79	0.3192593611546988
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	80	0.28112905673706307
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	96	0.29512653280656453
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	97	0.29639007108212806
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	98	0.31015083021747586
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	99	0.298557979956554
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	100	0.2824021797939825
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	101	0.2856751406681911
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	119	0.25018851950871135
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	120	0.24147924112914476
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	121	0.2275353689844976
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	122	0.23485274043377985
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	123	0.25369793414884456
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	141	0.1611688241244886
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	142	0.16862139134334433
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	143	0.16450158132271311
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	144	0.16994872727786006
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	145	0.16543045321342506
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	163	0.09548029334299774
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	164	0.1316453740846525
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	165	0.08764455418647701
DEUTERON	SLAC_NC_NOTFIXED_P_EM-F2	166	0.08798992980227739
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	41	0.3174693960510413
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	42	0.2949993808215168
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	43	0.3328101145839159
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	57	0.3052791494041206
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	58	0.3051661983673433
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	59	0.3054115949424603
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	60	0.3095000297825006
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	74	0.2807611419272439
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	75	0.285311695038116
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	76	0.274891273841118
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	77	0.30365712364553527
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	78	0.2916986829647859
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	79	0.2687301975773688
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	80	0.2728851413227647
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	94	0.26111176351406407
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	95	0.254280315372761
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	96	0.25044490874147984
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	97	0.24182619694663487
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	98	0.25258954418207497
DEUTERON	SLAC_NC_NOTFIXED_D_EM-F2	99	0.23917143900346216
