group	dataset	id	replica 15
DEUTERON	NMC_NC_NOTFIXED_EM-F2	45	0.9854562855914369
DEUTERON	NMC_NC_NOTFIXED_EM-F2	46	1.0004650179149124
DEUTERON	NMC_NC_NOTFIXED_EM-F2	58	0.9869591859342112
DEUTERON	NMC_NC_NOTFIXED_EM-F2	59	1.0054288076137154
DEUTERON	NMC_NC_NOTFIXED_EM-F2	60	0.9955729869066913
DEUTERON	NMC_NC_NOTFIXED_EM-F2	72	0.9874397580901497
DEUTERON	NMC_NC_NOTFIXED_EM-F2	73	0.9760863873492219
DEUTERON	NMC_NC_NOTFIXED_EM-F2	74	1.0034815903775574
DEUTERON	NMC_NC_NOTFIXED_EM-F2	75	0.9802799984257726
DEUTERON	NMC_NC_NOTFIXED_EM-F2	86	0.963812573982471
DEUTERON	NMC_NC_NOTFIXED_EM-F2	87	0.9527615197307321
DEUTERON	NMC_NC_NOTFIXED_EM-F2	88	0.9850590362418427
DEUTERON	NMC_NC_NOTFIXED_EM-F2	89	0.9711387817484843
DEUTERON	NMC_NC_NOTFIXED_EM-F2	90	0.9746183066970086
DEUTERON	NMC_NC_NOTFIXED_EM-F2	91	0.9632642566928007
DEUTERON	NMC_NC_NOTFIXED_EM-F2	101	0.9513676029912773
DEUTERON	NMC_NC_NOTFIXED_EM-F2	102	0.9554652008734185
DEUTERON	NMC_NC_NOTFIXED_EM-F2	103	0.9643794517755353
DEUTERON	NMC_NC_NOTFIXED_EM-F2	104	0.9368595309999298
DEUTERON	NMC_NC_NOTFIXED_EM-F2	105	0.9507930041944586
DEUTERON	NMC_NC_NOTFIXED_EM-F2	106	0.9685129247956389
DEUTERON	NMC_NC_NOTFIXED_EM-F2	107	0.9628285870469262
DEUTERON	NMC_NC_NOTFIXED_EM-F2	116	0.9377237935980146
DEUTERON	NMC_NC_NOTFIXED_EM-F2	117	0.9628489559995416
DEUTERON	NMC_NC_NOTFIXED_EM-F2	118	0.9412630906278233
DEUTERON	NMC_NC_NOTFIXED_EM-F2	119	0.9393125188653739
DEUTERON	NMC_NC_NOTFIXED_EM-F2	120	0.9504115746271118
DEUTERON	NMC_NC_NOTFIXED_EM-F2	121	0.9567048907666847
DEUTERON	NMC_NC_NOTFIXED_EM-F2	122	0.9582177459131314
DEUTERON	NMC_NC_NOTFIXED_EM-F2	123	0.9607945815447675
DEUTERON	NMC_NC_NOTFIXED_EM-F2	131	0.9506497006906043
DEUTERON	NMC_NC_NOTFIXED_EM-F2	132	0.9472437205843168
DEUTERON	NMC_NC_NOTFIXED_EM-F2	133	0.9227110977526463
DEUTERON	NMC_NC_NOTFIXED_EM-F2	134	0.9219874092828724
DEUTERON	NMC_NC_NOTFIXED_EM-F2	135	0.9311195311301155
DEUTERON	NMC_NC_NOTFIXED_EM-F2	136	0.9422596140188683
DEUTERON	NMC_NC_NOTFIXED_EM-F2	137	0.9250657555294896
DEUTERON	NMC_NC_NOTFIXED_EM-F2	138	0.9580808353546705
DEUTERON	NMC_NC_NOTFIXED_EM-F2	139	0.8990700751182349
DEUTERON	NMC_NC_NOTFIXED_EM-F2	146	0.9151073783017265
DEUTERON	NMC_NC_NOTFIXED_EM-F2	147	0.9512649270456249
DEUTERON	NMC_NC_NOTFIXED_EM-F2	148	0.9570430176892136
DEUTERON	NMC_NC_NOTFIXED_EM-F2	149	0.928090985017832
DEUTERON	NMC_NC_NOTFIXED_EM-F2	150	0.925650760732933
DEUTERON	NMC_NC_NOTFIXED_EM-F2	151	0.9219587563363625
DEUTERON	NMC_NC_NOTFIXED_EM-F2	152	0.9165588900082259
DEUTERON	NMC_NC_NOTFIXED_EM-F2	153	0.9087778610737732
DEUTERON	NMC_NC_NOTFIXED_EM-F2	154	0.9062929384387294
DEUTERON	NMC_NC_NOTFIXED_EM-F2	155	0.8952039534543237
DEUTERON	NMC_NC_NOTFIXED_EM-F2	161	0.9091380114981301
DEUTERON	NMC_NC_NOTFIXED_EM-F2	162	0.9483671472791513
DEUTERON	NMC_NC_NOTFIXED_EM-F2	163	0.9242215231135222
DEUTERON	NMC_NC_NOTFIXED_EM-F2	164	0.9296118721273436
DEUTERON	NMC_NC_NOTFIXED_EM-F2	165	0.8694740386577655
DEUTERON	NMC_NC_NOTFIXED_EM-F2	166	0.9066061330415397
DEUTERON	NMC_NC_NOTFIXED_EM-F2	167	0.8848464762031562
DEUTERON	NMC_NC_NOTFIXED_EM-F2	168	0.881158571311791
DEUTERON	NMC_NC_NOTFIXED_EM-F2	169	0.9300531151364699
DEUTERON	NMC_NC_NOTFIXED_EM-F2	170	0.8103519302663358
DEUTERON	NMC_NC_NOTFIXED_EM-F2	175	0.8863659764530892
DEUTERON	NMC_NC_NOTFIXED_EM-F2	176	0.9142632381770907
DEUTERON	NMC_NC_NOTFIXED_EM-F2	177	0.893102703275919
DEUTERON	NMC_NC_NOTFIXED_EM-F2	178	0.8571682826523184
DEUTERON	NMC_NC_NOTFIXED_EM-F2	179	0.8765436921046198
DEUTERON	NMC_NC_NOTFIXED_EM-F2	180	0.879001348808786
DEUTERON	NMC_NC_NOTFIXED_EM-F2	181	0.8597750413320249
DEUTERON	NMC_NC_NOTFIXED_EM-F2	182	0.8632110383743357
DEUTERON	NMC_NC_NOTFIXED_EM-F2	183	0.8550434265764547
DEUTERON	NMC_NC_NOTFIXED_EM-F2	184	0.892106165813654
DEUTERON	NMC_NC_NOTFIXED_EM-F2	185	0.9269644393998889
DEUTERON	NMC_NC_NOTFIXED_EM-F2	189	0.8663585060591567
DEUTERON	NMC_NC_NOTFIXED_EM-F2	190	0.8585342821390977
DEUTERON	NMC_NC_NOTFIXED_EM-F2	191	0.8518082622381536
DEUTERON	NMC_NC_NOTFIXED_EM-F2	192	0.8682984362444617
DEUTERON	NMC_NC_NOTFIXED_EM-F2	193	0.8554640120176267
DEUTERON	NMC_NC_NOTFIXED_EM-F2	194	0.8733472276541933
DEUTERON	NMC_NC_NOTFIXED_EM-F2	195	0.8537515612464026
DEUTERON	NMC_NC_NOTFIXED_EM-F2	196	0.8716955169847961
